convertedManaCost,toughness,power,edhrecRank,num_rulings,num_sets_printed,colour_U,colour_R,colour_W,colour_G,colour_B,colour_[],rarity_common,rarity_uncommon,rarity_rare,rarity_mythic,prices.paper.2019-08-11
2,1,2,9003,1,1,0,0,0,0,0,0,1,0,0,0,0.17
3,2,2,14086,1,2,0,0,0,0,0,0,0,1,0,0,0.24
4,2,2,18297,0,2,0,0,0,0,0,0,1,0,0,0,0.18
6,8,8,1544,1,3,0,0,0,0,0,0,0,0,0,1,2.5
7,0,0,6970,1,1,0,0,0,0,0,0,0,0,1,0,0.39
4,2,2,8940,1,4,0,0,0,0,0,0,1,0,0,0,0.16
6,4,4,13175,0,4,0,0,0,0,0,0,0,1,0,0,0.24
3,1,2,3898,0,6,0,0,0,0,0,0,1,0,0,0,0.21
4,2,4,18324,0,2,0,0,0,0,0,0,1,0,0,0,0.15
6,4,4,2979,1,4,0,0,0,0,0,0,0,0,1,0,0.5
6,2,4,6511,1,2,0,0,0,0,0,0,0,0,1,0,0.38
4,2,2,12547,1,1,0,0,0,0,0,0,1,0,0,0,0.17
3,1,1,8540,1,1,0,0,0,0,0,0,0,1,0,0,0.25
2,1,1,7645,1,1,0,0,0,0,0,0,0,1,0,0,0.25
2,3,2,11027,1,3,0,0,0,0,0,0,1,0,0,0,0.17
5,4,4,10751,1,3,0,0,0,0,0,0,0,1,0,0,0.22
6,6,3,10070,0,6,0,0,0,0,0,0,1,0,0,0,0.15
7,7,7,3168,0,5,0,0,0,0,0,0,0,1,0,0,0.25
4,4,2,17155,0,4,0,0,0,0,0,0,1,0,0,0,0.17
5,3,3,12613,0,3,0,0,0,0,0,0,1,0,0,0,0.15
1,1,1,8225,0,6,0,0,0,0,0,0,0,1,0,0,0.25
2,4,1,16955,0,2,0,0,0,0,0,0,1,0,0,0,0.15
1,3,0,6750,1,2,0,0,0,0,0,0,1,0,0,0,0.19
6,4,4,6443,0,3,0,0,0,0,0,0,0,0,0,1,1.25
1,1,1,6455,0,2,0,0,0,0,0,0,1,0,0,0,0.18
6,0,0,2579,1,3,0,0,0,0,0,0,0,0,1,0,0.5
3,1,2,8365,0,7,0,0,0,0,0,0,1,0,0,0,0.16
2,1,1,30,0,18,0,0,0,0,0,0,1,0,0,0,2.11
8,6,7,13858,0,7,0,0,0,0,0,0,1,0,0,0,0.16
6,5,5,1566,1,2,0,0,0,0,0,0,0,0,0,1,22.95
5,2,2,18594,1,2,0,0,0,0,0,0,1,0,0,0,0.15
4,2,2,11611,1,1,0,0,0,0,0,0,1,0,0,0,0.16
6,4,3,8646,0,5,0,0,0,0,0,0,1,0,0,0,0.15
2,2,2,10263,0,3,0,0,0,0,0,0,1,0,0,0,0.16
1,1,1,9845,0,2,0,0,0,0,0,0,1,0,0,0,0.15
3,2,2,14812,0,3,0,0,0,0,0,0,0,1,0,0,0.22
2,1,1,6358,1,3,0,0,0,0,0,0,0,1,0,0,0.25
5,6,6,7711,0,7,0,0,0,0,0,0,0,0,1,0,0.45
3,5,1,7703,0,2,0,0,0,0,0,0,1,0,0,0,0.16
8,9,9,226,1,7,0,0,0,0,0,0,0,0,1,0,1
2,1,2,8332,0,4,0,0,0,0,0,0,1,0,0,0,0.17
4,3,2,2093,1,2,0,0,0,0,0,0,0,1,0,0,3
6,3,5,5459,1,10,0,0,0,0,0,0,1,0,0,0,0.19
1,1,1,5241,0,4,0,0,0,0,0,0,1,0,0,0,0.19
2,1,2,1502,1,3,0,0,0,0,0,0,0,1,0,0,0.53
4,4,2,11208,0,3,0,0,0,0,0,0,1,0,0,0,0.18
3,2,2,11526,0,3,0,0,0,0,0,0,1,0,0,0,0.16
4,4,3,5384,1,2,0,0,0,0,0,0,0,1,0,0,0.33
2,1,1,14828,0,4,0,0,0,0,0,0,0,1,0,0,0.24
4,4,4,1555,0,5,0,0,0,0,0,0,0,0,1,0,0.49
2,1,1,10923,0,3,0,0,0,0,0,0,0,1,0,0,0.24
6,4,4,11574,1,1,0,0,0,0,0,0,0,1,0,0,0.24
5,3,4,15065,0,5,0,0,0,0,0,0,1,0,0,0,0.16
5,3,3,8191,0,3,0,0,0,0,0,0,0,1,0,0,0.25
2,0,0,3260,1,3,0,0,0,0,0,0,0,0,0,1,1.25
2,1,1,6501,0,2,0,0,0,0,0,0,1,0,0,0,0.2
5,3,5,10795,0,1,0,0,0,0,0,0,1,0,0,0,0.19
7,5,5,5448,1,3,0,0,0,0,0,0,0,0,1,0,0.49
1,1,1,10966,1,1,0,0,0,0,0,0,0,0,1,0,0.67
3,4,4,18671,0,2,0,0,0,0,0,0,1,0,0,0,0.2
4,3,3,12467,0,5,0,0,0,0,0,0,1,0,0,0,0.19
7,6,6,5023,1,3,0,0,0,0,0,0,0,0,1,0,0.37
4,3,5,9641,1,1,0,0,0,0,0,0,0,0,1,0,0.42
2,2,2,18481,1,1,0,0,0,0,0,0,0,0,1,0,0.35
3,2,2,13733,1,2,0,0,0,0,0,0,0,1,0,0,0.25
1,1,1,15817,0,1,0,0,0,0,0,0,0,1,0,0,0.24
3,3,2,13736,1,2,0,0,0,0,0,0,1,0,0,0,0.19
6,5,5,4013,1,7,0,0,0,0,0,0,0,0,1,0,0.41
3,2,2,18059,1,1,0,0,0,0,0,0,0,1,0,0,0.24
3,1,0,7549,0,1,0,0,0,0,0,0,1,0,0,0,0.22
5,8,8,6854,0,3,0,0,0,0,0,0,0,1,0,0,0.25
3,2,2,5199,0,1,0,0,0,0,0,0,0,0,1,0,1.07
3,2,2,10164,0,3,0,0,0,0,0,0,0,1,0,0,0.24
2,2,2,14563,0,1,0,0,0,0,0,0,1,0,0,0,0.2
4,4,3,7653,1,3,0,0,0,0,0,0,0,0,1,0,0.42
1,1,1,13304,1,2,0,0,0,0,0,0,1,0,0,0,0.19
6,4,4,10716,0,2,0,0,0,0,0,0,0,1,0,0,0.24
4,2,2,10091,1,3,0,0,0,0,0,0,0,1,0,0,0.25
2,1,3,6982,0,6,0,0,0,0,0,0,0,1,0,0,1.13
4,2,2,8940,1,4,0,0,0,0,0,0,1,0,0,0,0.19
3,1,1,10903,1,1,0,0,0,0,0,0,0,1,0,0,0.25
1,1,1,3819,1,1,0,0,0,0,0,0,0,0,1,0,4
3,2,2,2362,1,4,0,0,0,0,0,0,0,0,1,0,4.39
3,2,2,4278,0,1,0,0,0,0,0,0,0,1,0,0,0.59
5,2,5,18744,0,1,0,0,0,0,0,0,1,0,0,0,0.18
5,5,5,3945,1,1,0,0,0,0,0,0,0,0,0,1,18.68
6,6,6,5998,1,2,0,0,0,0,0,0,0,0,1,0,0.87
6,4,4,7083,1,1,0,0,0,0,0,0,0,0,0,1,1.79
6,4,5,16133,1,2,0,0,0,0,0,0,0,1,0,0,0.25
2,2,2,15353,0,1,0,0,0,0,0,0,1,0,0,0,0.19
2,1,2,13764,1,1,0,0,0,0,0,0,1,0,0,0,0.19
1,1,0,1902,0,7,0,0,0,0,0,0,0,0,1,0,45
3,7,7,7553,1,2,0,0,0,0,0,0,0,0,1,0,1.11
6,5,5,4491,1,1,0,0,0,0,0,0,0,0,1,0,0.74
3,2,2,17700,1,1,0,0,0,0,0,0,0,1,0,0,0.25
3,1,1,16139,0,1,0,0,0,0,0,0,1,0,0,0,0.19
5,3,2,10755,0,1,0,0,0,0,0,0,1,0,0,0,0.2
4,4,2,16150,1,1,0,0,0,0,0,0,1,0,0,0,0.2
2,1,1,6087,1,2,0,0,0,0,0,0,1,0,0,0,0.3
3,3,2,17938,0,1,0,0,0,0,0,0,0,1,0,0,0.24
3,2,2,7843,0,2,0,0,0,0,0,0,0,1,0,0,0.24
1,2,1,11875,0,1,0,0,0,0,0,0,1,0,0,0,1.18
3,2,2,6544,1,1,0,0,0,0,0,0,1,0,0,0,0.2
3,3,4,13266,0,3,0,0,0,0,0,0,0,1,0,0,0.24
6,3,3,7481,0,3,0,0,0,0,0,0,0,1,0,0,0.25
5,4,4,6218,1,1,0,0,0,0,0,0,0,0,0,1,2
1,1,1,16649,1,1,0,0,0,0,0,0,1,0,0,0,0.18
1,1,1,5552,0,4,0,0,0,0,0,0,1,0,0,0,0.2
7,6,6,8415,1,1,0,0,0,0,0,0,0,1,0,0,0.25
2,2,2,17030,0,1,0,0,0,0,0,0,1,0,0,0,0.17
1,3,0,15168,0,1,0,0,0,0,0,0,1,0,0,0,0.2
2,1,1,17769,0,2,0,0,0,0,0,0,0,1,0,0,0.24
5,4,4,4645,1,2,0,0,0,0,0,0,0,0,1,0,1
4,6,1,1823,1,3,0,0,0,0,0,0,0,0,1,0,2.32
3,3,0,18643,1,1,0,0,0,0,0,0,1,0,0,0,0.18
4,4,5,16195,0,1,0,0,0,0,0,0,1,0,0,0,0.19
4,2,2,16058,1,2,0,0,0,0,0,0,0,0,1,0,0.35
2,2,2,13151,0,1,0,0,0,0,0,0,1,0,0,0,0.22
7,1,1,8022,1,5,0,0,0,0,0,0,0,0,1,0,9.3
6,6,6,15409,1,2,0,0,0,0,0,0,0,1,0,0,0.24
6,4,4,18216,0,1,0,0,0,0,0,0,1,0,0,0,0.18
4,5,3,18874,1,1,0,0,0,0,0,0,0,1,0,0,0.23
3,1,1,13637,1,1,0,0,0,0,0,0,0,1,0,0,0.23
4,2,3,8214,1,1,0,0,0,0,0,0,0,1,0,0,0.26
4,4,4,8502,1,2,0,0,0,0,0,0,0,0,1,0,0.46
2,1,2,18013,1,1,0,0,0,0,0,0,1,0,0,0,0.15
6,4,4,9483,1,2,0,0,0,0,0,0,0,1,0,0,0.24
4,1,3,14164,0,1,0,0,0,0,0,0,1,0,0,0,0.15
5,3,3,14855,0,1,0,0,0,0,0,0,1,0,0,0,0.17
3,2,2,18251,1,1,0,0,0,0,0,0,0,1,0,0,0.23
3,2,2,4989,0,2,0,0,0,0,0,0,0,0,1,0,5.25
3,2,2,12653,0,1,0,0,0,0,0,0,0,0,1,0,0.48
2,2,2,17648,1,1,0,0,0,0,0,0,1,0,0,0,0.18
6,4,4,15107,1,2,0,0,0,0,0,0,0,1,0,0,0.23
5,3,3,15332,0,1,0,0,0,0,0,0,0,1,0,0,0.24
7,4,2,4852,1,1,0,0,0,0,0,0,0,0,1,0,5.86
7,12,12,12663,0,1,0,0,0,0,0,0,0,0,1,0,0.49
5,4,2,1589,1,6,0,0,0,0,0,0,0,1,0,0,0.5
2,4,4,10982,1,3,0,0,0,0,0,0,0,1,0,0,0.42
3,3,3,8792,0,1,0,0,0,0,0,0,0,1,0,0,0.25
4,3,3,4796,1,1,0,0,0,0,0,0,0,0,1,0,4.5
4,4,3,18946,0,3,0,0,0,0,0,0,0,1,0,0,0.24
6,3,3,17676,0,1,0,0,0,0,0,0,0,1,0,0,0.24
1,2,1,17877,1,1,0,0,0,0,0,0,1,0,0,0,0.16
2,2,2,18084,0,1,0,0,0,0,0,0,1,0,0,0,0.16
2,1,2,18544,0,1,0,0,0,0,0,0,1,0,0,0,0.15
1,1,2,10360,1,1,0,0,0,0,0,0,0,0,1,0,1.49
1,1,1,15847,1,1,0,0,0,0,0,0,1,0,0,0,0.47
1,1,1,15127,1,1,0,0,0,0,0,0,1,0,0,0,0.17
1,1,1,5972,1,4,0,0,0,0,0,0,1,0,0,0,0.21
1,1,1,8362,1,2,0,0,0,0,0,0,1,0,0,0,1.03
1,1,1,14476,1,1,0,0,0,0,0,0,1,0,0,0,0.17
3,1,2,15996,0,1,0,0,0,0,0,0,1,0,0,0,0.17
7,5,9,7466,1,1,0,0,0,0,0,0,0,0,1,0,4.46
3,3,3,18572,1,1,0,0,0,0,0,0,0,1,0,0,0.24
4,3,2,10952,1,1,0,0,0,0,0,0,0,1,0,0,0.24
2,2,1,10579,0,1,0,0,0,0,0,0,1,0,0,0,0.18
5,6,5,19006,1,1,0,0,0,0,0,0,1,0,0,0,0.17
2,2,2,11562,0,2,0,0,0,0,0,0,1,0,0,0,0.18
2,5,5,6013,1,1,0,0,0,0,0,0,0,1,0,0,1.41
4,3,3,15750,0,1,0,0,0,0,0,0,1,0,0,0,0.16
5,5,1,17005,0,1,0,0,0,0,0,0,0,1,0,0,0.24
2,1,2,9567,0,1,0,0,0,0,0,0,0,1,0,0,1.8
3,1,2,19035,0,1,0,0,0,0,0,0,1,0,0,0,0.16
3,1,2,11738,1,1,0,0,0,0,0,0,1,0,0,0,0.18
3,4,2,10819,1,1,0,0,0,0,0,0,0,0,1,0,0.86
7,3,5,15766,1,1,0,0,0,0,0,0,0,1,0,0,0.24
5,3,3,17209,0,1,0,0,0,0,0,0,0,1,0,0,0.23
3,4,4,8518,1,1,0,0,0,0,0,0,0,0,1,0,0.72
6,5,4,11659,1,1,0,0,0,0,0,0,0,0,1,0,0.41
2,1,2,12096,0,1,0,0,0,0,0,0,0,1,0,0,0.26
4,7,7,11325,1,1,0,0,0,0,0,0,0,0,1,0,0.62
3,2,2,9386,0,3,0,0,0,0,0,0,0,1,0,0,0.25
7,1,1,8022,1,5,0,0,0,0,0,0,0,0,1,0,6.98
4,3,3,9760,0,4,0,0,0,0,0,0,0,0,1,0,0.41
1,1,1,9854,1,5,0,0,0,0,0,0,1,0,0,0,0.21
3,2,1,1657,0,3,0,0,0,0,0,0,0,1,0,0,2.77
2,3,2,11455,0,8,0,0,0,0,0,0,1,0,0,0,0.16
2,1,2,15097,0,3,0,0,0,0,0,0,1,0,0,0,0.17
3,2,2,11971,0,7,0,0,0,0,0,0,0,1,0,0,0.24
3,1,2,3189,1,6,0,0,0,0,0,0,0,1,0,0,0.99
2,2,2,10059,1,3,0,0,0,0,0,0,0,1,0,0,0.25
1,2,2,11851,0,3,0,0,0,0,0,0,1,0,0,0,0.3
3,1,1,1289,1,8,0,0,0,0,0,0,0,1,0,0,1.7
4,2,2,2336,1,8,0,0,0,0,0,0,0,1,0,0,1.5
1,1,1,3797,0,4,0,0,0,0,0,0,1,0,0,0,0.44
3,2,2,1497,1,10,0,0,0,0,0,0,0,1,0,0,1.22
3,2,2,1322,0,10,0,0,0,0,0,0,0,1,0,0,1.9
1,1,1,74,0,38,0,0,0,0,0,0,1,0,0,0,0.34
4,3,3,1768,1,8,0,0,0,0,0,0,1,0,0,0,0.49
1,1,1,6698,1,13,0,0,0,0,0,0,0,1,0,0,0.49
2,1,1,1266,0,5,0,0,0,0,0,0,1,0,0,0,0.9
3,1,1,9423,0,8,0,0,0,0,0,0,1,0,0,0,0.18
1,1,1,7439,0,17,0,0,0,0,0,0,1,0,0,0,0.21
2,1,2,7440,0,4,0,0,0,0,0,0,0,1,0,0,0.26
5,2,2,3654,1,3,0,0,0,0,0,0,0,0,1,0,1.43
1,1,1,1373,0,7,0,0,0,0,0,0,1,0,0,0,0.52
3,2,2,12919,1,3,0,0,0,0,0,0,1,0,0,0,0.2
2,2,2,17366,0,3,0,0,0,0,0,0,1,0,0,0,0.2
4,2,2,3965,0,5,0,0,0,0,0,0,0,1,0,0,0.56
4,2,2,12181,0,4,0,0,0,0,0,0,0,1,0,0,0.24
3,2,1,2403,1,7,0,0,0,0,0,0,1,0,0,0,0.75
5,2,2,8164,1,4,0,0,0,0,0,0,0,0,1,0,0.63
2,1,1,2161,0,6,0,0,0,0,0,0,1,0,0,0,1.29
2,1,1,3825,0,4,0,0,0,0,0,0,1,0,0,0,0.76
1,1,1,1462,0,4,0,0,0,0,0,0,0,1,0,0,1
3,1,1,114,1,15,0,0,0,0,0,0,1,0,0,0,0.46
2,3,3,8833,0,5,0,0,0,0,0,0,0,1,0,0,0.8
6,4,4,5724,1,7,0,0,0,0,0,0,1,0,0,0,0.17
5,4,4,12195,0,31,0,0,0,0,0,0,0,1,0,0,0.21
6,4,5,4370,1,5,0,0,0,0,0,0,0,1,0,0,0.25
6,4,4,8992,1,9,0,0,0,0,0,0,1,0,0,0,0.17
7,4,4,14170,1,5,0,0,0,0,0,0,1,0,0,0,0.17
2,3,1,6468,0,6,0,0,0,0,0,0,1,0,0,0,0.17
2,1,1,11502,0,6,0,0,0,0,0,0,1,0,0,0,0.24
1,2,0,13516,0,4,0,0,0,0,0,0,1,0,0,0,0.17
4,2,4,2964,1,15,0,0,0,0,0,0,0,1,0,0,0.46
3,2,2,11971,0,7,0,0,0,0,0,0,0,1,0,0,0.22
4,2,2,9464,0,3,0,0,0,0,0,0,0,1,0,0,0.24
4,2,2,8313,0,11,0,0,0,0,0,0,0,1,0,0,0.23
6,6,6,2555,1,4,0,0,0,0,0,0,0,0,1,0,0.78
6,6,6,6285,1,5,0,0,0,0,0,0,0,0,1,0,0.47
5,3,3,2239,1,6,0,0,0,0,0,0,1,0,0,0,0.51
3,2,2,13109,1,3,0,0,0,0,0,0,1,0,0,0,0.19
3,2,2,2246,1,16,0,0,0,0,0,0,1,0,0,0,0.25
1,1,1,5972,1,4,0,0,0,0,0,0,1,0,0,0,0.21
5,2,2,180,1,13,0,0,0,0,0,0,1,0,0,0,1.49
3,3,1,9113,1,7,0,0,0,0,0,0,1,0,0,0,0.21
2,1,1,14693,0,3,0,0,0,0,0,0,0,1,0,0,0.21
6,5,5,6597,0,3,0,0,0,0,0,0,0,0,1,0,0.68
4,3,3,8094,1,4,0,0,0,0,0,0,0,0,1,0,0.59
5,2,2,5406,1,5,0,0,0,0,0,0,0,1,0,0,0.24
2,1,1,12048,0,7,0,0,0,0,0,0,0,1,0,0,0.25
2,1,2,5302,1,5,0,0,0,0,0,0,1,0,0,0,0.21
2,1,1,5044,1,3,0,0,0,0,0,0,1,0,0,0,0.25
2,5,0,7556,0,3,0,0,0,0,0,0,0,1,0,0,0.25
4,4,4,17396,1,3,0,0,0,0,0,0,0,1,0,0,0.22
2,2,1,2996,1,11,0,0,0,0,0,0,0,1,0,0,0.35
2,1,1,4929,1,4,0,0,0,0,0,0,1,0,0,0,0.72
4,3,2,6913,0,12,0,0,0,0,0,0,0,1,0,0,0.27
5,3,3,11111,0,11,0,0,0,0,0,0,0,1,0,0,0.24
2,1,1,9758,0,8,0,0,0,0,0,0,1,0,0,0,0.23
4,2,2,15407,1,4,0,0,0,0,0,0,0,1,0,0,0.29
4,2,2,16682,0,3,0,0,0,0,0,0,1,0,0,0,0.19
3,2,2,18471,0,6,0,0,0,0,0,0,1,0,0,0,0.19
3,1,3,17621,0,4,0,0,0,0,0,0,0,1,0,0,0.22
4,2,2,16380,0,3,0,0,0,0,0,0,1,0,0,0,0.19
3,1,2,17445,0,7,0,0,0,0,0,0,1,0,0,0,0.19
5,3,3,6922,1,13,0,0,0,0,0,0,0,0,1,0,0.39
2,2,2,16403,1,6,0,0,0,0,0,0,1,0,0,0,0.19
1,1,1,17485,0,4,0,0,0,0,0,0,0,1,0,0,0.22
7,4,4,8361,0,4,0,0,0,0,0,0,0,0,1,0,1.25
3,2,1,7195,0,3,0,0,0,0,0,0,1,0,0,0,0.21
8,6,6,3130,1,5,0,0,0,0,0,0,0,0,1,0,0.95
4,2,2,12394,0,4,0,0,0,0,0,0,0,1,0,0,0.26
5,4,4,4287,0,40,0,0,0,0,0,0,0,0,1,0,0.39
3,2,1,10289,1,3,0,0,0,0,0,0,0,1,0,0,0.25
4,2,2,12687,0,3,0,0,0,0,0,0,0,1,0,0,0.24
3,2,1,1169,1,7,0,0,0,0,0,0,1,0,0,0,1.32
4,3,2,14304,1,5,0,0,0,0,0,0,0,1,0,0,0.25
6,5,5,3590,1,4,0,0,0,0,0,0,0,0,1,0,0.81
3,2,2,15528,0,11,0,0,0,0,0,0,1,0,0,0,0.2
2,3,3,16065,0,6,0,0,0,0,0,0,0,1,0,0,0.22
1,1,1,12878,1,8,0,0,0,0,0,0,1,0,0,0,0.26
4,5,5,14840,0,8,0,0,0,0,0,0,1,0,0,0,0.25
1,1,1,3422,0,3,0,0,0,0,0,0,1,0,0,0,0.85
2,1,1,11163,0,21,0,0,0,0,0,0,1,0,0,0,0.18
3,2,2,4884,1,4,0,0,0,0,0,0,1,0,0,0,1.03
3,1,3,209,1,9,0,0,0,0,0,0,0,1,0,0,0.37
1,1,1,10035,0,3,0,0,0,0,0,0,0,1,0,0,0.23
4,3,3,11669,0,4,0,0,0,0,0,0,0,1,0,0,0.23
5,4,4,4177,0,6,0,0,0,0,0,0,0,1,0,0,0.24
4,2,2,12214,0,5,0,0,0,0,0,0,0,1,0,0,0.23
7,5,6,2677,1,14,0,0,0,0,0,0,1,0,0,0,0.21
3,2,2,4056,0,10,0,0,0,0,0,0,1,0,0,0,0.2
7,8,8,8511,0,3,0,0,0,0,0,0,0,0,1,0,0.44
4,4,4,9592,0,6,0,0,0,0,0,0,0,0,1,0,0.35
2,1,1,6408,0,14,0,0,0,0,0,0,1,0,0,0,0.2
6,3,3,4676,1,6,0,0,0,0,0,0,0,0,1,0,0.46
4,4,5,10958,1,4,0,0,0,0,0,0,0,1,0,0,0.24
6,3,5,5459,1,10,0,0,0,0,0,0,1,0,0,0,0.2
3,2,2,11000,0,4,0,0,0,0,0,0,1,0,0,0,0.17
1,1,0,16326,0,10,0,0,0,0,0,0,1,0,0,0,0.19
2,4,0,3624,0,4,0,0,0,0,0,0,1,0,0,0,0.25
3,4,1,8719,0,17,0,0,0,0,0,0,0,1,0,0,0.24
2,2,2,5127,0,10,0,0,0,0,0,0,1,0,0,0,0.32
3,2,2,9491,0,3,0,0,0,0,0,0,1,0,0,0,0.2
3,1,1,3294,0,2,0,0,0,0,0,0,0,1,0,0,0.46
1,1,1,755,0,7,0,0,0,0,0,0,1,0,0,0,1.51
4,3,3,17241,0,2,0,0,0,0,0,0,0,1,0,0,0.23
2,2,2,14686,0,2,0,0,0,0,0,0,1,0,0,0,0.17
4,2,2,10752,0,2,0,0,0,0,0,0,0,1,0,0,0.25
1,1,0,17524,0,2,0,0,0,0,0,0,1,0,0,0,0.16
3,2,2,14194,0,2,0,0,0,0,0,0,1,0,0,0,0.19
4,2,2,16281,0,2,0,0,0,0,0,0,1,0,0,0,0.16
4,3,3,15862,0,3,0,0,0,0,0,0,0,1,0,0,0.21
2,1,1,16442,0,2,0,0,0,0,0,0,1,0,0,0,0.17
6,4,4,6254,0,6,0,0,0,0,0,0,0,1,0,0,0.24
3,2,2,6741,0,6,0,0,0,0,0,0,1,0,0,0,0.24
5,4,4,3468,0,7,0,0,0,0,0,0,0,0,1,0,0.44
3,1,2,4662,1,2,0,0,0,0,0,0,0,1,0,0,0.38
2,1,1,3581,0,4,0,0,0,0,0,0,1,0,0,0,0.3
3,2,2,14594,0,2,0,0,0,0,0,0,0,1,0,0,0.25
3,2,2,14608,0,2,0,0,0,0,0,0,0,1,0,0,0.22
1,1,1,16471,0,2,0,0,0,0,0,0,1,0,0,0,0.16
3,2,2,14923,1,6,0,0,0,0,0,0,0,1,0,0,0.23
3,2,2,15897,0,4,0,0,0,0,0,0,0,1,0,0,0.22
3,3,2,7993,0,2,0,0,0,0,0,0,0,1,0,0,0.24
3,1,2,377,0,7,0,0,0,0,0,0,1,0,0,0,1.21
8,5,5,10186,1,2,0,0,0,0,0,0,0,0,1,0,0.47
3,2,2,13429,0,2,0,0,0,0,0,0,1,0,0,0,0.16
5,3,3,4866,1,2,0,0,0,0,0,0,0,0,1,0,0.48
4,2,2,4602,1,3,0,0,0,0,0,0,0,1,0,0,0.25
6,3,3,15939,1,2,0,0,0,0,0,0,1,0,0,0,0.16
5,4,2,10008,1,3,0,0,0,0,0,0,0,1,0,0,0.25
1,1,2,9557,0,5,0,0,0,0,0,0,0,1,0,0,0.21
2,2,2,14349,0,6,0,0,0,0,0,0,1,0,0,0,0.16
1,1,1,10012,0,2,0,0,0,0,0,0,1,0,0,0,0.23
1,1,1,13249,1,9,0,0,0,0,0,0,1,0,0,0,0.15
3,2,2,9342,0,2,0,0,0,0,0,0,1,0,0,0,0.19
2,2,2,14185,0,2,0,0,0,0,0,0,0,1,0,0,0.22
3,2,2,10683,1,5,0,0,0,0,0,0,1,0,0,0,0.16
2,3,2,5260,1,6,0,0,0,0,0,0,1,0,0,0,0.25
1,1,1,8922,1,4,0,0,0,0,0,0,0,0,1,0,0.42
1,1,1,12904,0,2,0,0,0,0,0,0,1,0,0,0,0.16
8,4,5,13612,0,4,0,0,0,0,0,0,0,1,0,0,0.21
4,2,2,16617,1,7,0,0,0,0,0,0,0,1,0,0,0.2
5,3,4,8116,1,2,0,0,0,0,0,0,0,1,0,0,0.25
2,3,1,16038,0,3,0,0,0,0,0,0,1,0,0,0,0.18
3,2,2,258,1,6,0,0,0,0,0,0,1,0,0,0,0.3
4,2,2,15291,0,2,0,0,0,0,0,0,0,1,0,0,0.24
3,2,2,15666,0,2,0,0,0,0,0,0,1,0,0,0,0.19
2,1,1,3262,0,4,0,0,0,0,0,0,0,1,0,0,1.54
6,4,3,16863,0,3,0,0,0,0,0,0,1,0,0,0,0.18
1,1,1,11160,1,3,0,0,0,0,0,0,1,0,0,0,0.18
1,3,3,16221,0,4,0,0,0,0,0,0,1,0,0,0,0.18
4,3,2,8806,1,17,0,0,0,0,0,0,0,1,0,0,0.23
3,2,2,1418,0,4,0,0,0,0,0,0,0,1,0,0,2.95
2,1,1,7863,0,2,0,0,0,0,0,0,1,0,0,0,0.19
5,4,2,1589,1,6,0,0,0,0,0,0,0,1,0,0,0.59
4,4,2,6568,1,3,0,0,0,0,0,0,0,1,0,0,0.24
7,5,5,4775,0,3,0,0,0,0,0,0,0,0,1,0,1.08
4,2,2,5676,0,2,0,0,0,0,0,0,0,0,1,0,2.1
3,2,2,4495,1,3,0,0,0,0,0,0,0,0,1,0,5.61
2,2,2,11979,1,3,0,0,0,0,0,0,1,0,0,0,0.19
2,2,2,6790,0,2,0,0,0,0,0,0,0,1,0,0,1.97
2,2,2,637,1,4,0,0,0,0,0,0,0,0,1,0,2.35
2,2,2,7783,1,2,0,0,0,0,0,0,0,0,1,0,0.49
2,2,2,5997,0,5,0,0,0,0,0,0,0,1,0,0,0.24
1,1,1,15843,0,2,0,0,0,0,0,0,1,0,0,0,0.21
6,5,5,5781,0,2,0,0,0,0,0,0,0,0,1,0,0.48
3,1,1,9423,0,8,0,0,0,0,0,0,1,0,0,0,0.19
6,4,3,13540,0,2,0,0,0,0,0,0,0,1,0,0,0.24
5,3,3,13193,0,2,0,0,0,0,0,0,1,0,0,0,0.21
7,5,5,9012,0,3,0,0,0,0,0,0,0,0,1,0,0.39
2,2,2,8276,0,4,0,0,0,0,0,0,0,1,0,0,0.81
1,1,1,1373,0,7,0,0,0,0,0,0,1,0,0,0,0.35
4,3,2,10230,0,4,0,0,0,0,0,0,1,0,0,0,0.2
2,2,2,7119,0,3,0,0,0,0,0,0,1,0,0,0,0.25
7,5,5,5495,0,4,0,0,0,0,0,0,0,0,1,0,1.34
5,4,4,4645,1,2,0,0,0,0,0,0,0,0,1,0,1.07
2,2,2,6022,0,20,0,0,0,0,0,0,0,1,0,0,0.25
3,4,3,12097,0,4,0,0,0,0,0,0,0,1,0,0,0.49
3,2,2,12940,0,3,0,0,0,0,0,0,0,1,0,0,0.22
5,4,4,8006,0,2,0,0,0,0,0,0,0,0,1,0,0.5
2,2,2,1813,1,7,0,0,0,0,0,0,0,1,0,0,0.4
4,2,2,6941,0,4,0,0,0,0,0,0,0,0,1,0,0.49
3,4,4,18671,0,2,0,0,0,0,0,0,1,0,0,0,0.18
4,3,3,9666,1,4,0,0,0,0,0,0,0,1,0,0,0.22
2,1,2,16515,0,4,0,0,0,0,0,0,1,0,0,0,0.16
3,2,2,5645,0,2,0,0,0,0,0,0,0,0,1,0,0.66
1,1,1,1331,1,4,0,0,0,0,0,0,1,0,0,0,2.29
4,2,4,15827,1,2,0,0,0,0,0,0,0,1,0,0,0.23
6,3,4,6981,1,4,0,0,0,0,0,0,0,0,1,0,0.53
3,4,3,6180,1,2,0,0,0,0,0,0,0,1,0,0,0.35
3,2,2,4691,1,5,0,0,0,0,0,0,1,0,0,0,0.2
